epoch,overflow,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_TKG,fees_epoch_TKR_at_main,reward_epoch_total_value_TKG_only,coinbase_cum_TKG,fees_cum_TKR_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg
154,OV_3,MAIN_3,7298,30.408,7298,0,0,0,0,0.0,411.0486999721245,30.0638,411.7784999719413,30.0644,30.4083,0.7298,0.0,0.7298,111.7785,0.082,0,0.0,0,0,0.0,0.0,7298.0,145.0,0.0,0.0
155,OV_1,MAIN_1,9599,39.996,9599,0,0,0,0,0.0,546.0639999633349,39.8687,547.023899963094,39.869,39.9958,0.9599,0.0,0.9599,147.0239,0.1031,0,0.0,0,0,0.0,0.0,9599.0,191.0,0.0,0.0
155,OV_2,MAIN_2,7243,30.179,7243,0,0,0,0,0.0,411.81209997193287,30.0669,412.53639997175105,30.0671,30.1792,0.7243,0.0,0.7243,112.5364,0.0845,0,0.0,0,0,0.0,0.0,7243.0,144.0,0.0,0.0
155,OV_3,MAIN_3,7158,29.825,7158,0,0,0,0,0.0,411.7784999719413,30.0644,412.4942999717616,30.064,29.825,0.7158,0.0,0.7158,112.4943,0.082,0,0.0,0,0,0.0,0.0,7158.0,143.0,0.0,0.0
156,OV_1,MAIN_1,9561,39.837,9561,0,0,0,0,0.0,547.023899963094,39.869,547.979999962854,39.8689,39.8375,0.9561,0.0,0.9561,147.98,0.1031,0,0.0,0,0,0.0,0.0,9561.0,191.0,0.0,0.0
156,OV_2,MAIN_2,7211,30.046,7211,0,0,0,0,0.0,412.53639997175105,30.0671,413.25749997157004,30.067,30.0458,0.7211,0.0,0.7211,113.2575,0.0845,0,0.0,0,0,0.0,0.0,7211.0,144.0,0.0,0.0
156,OV_3,MAIN_3,7228,30.117,7228,0,0,0,0,0.0,412.4942999717616,30.064,413.2170999715802,30.0641,30.1167,0.7228,0.0,0.7228,113.2171,0.082,0,0.0,0,0,0.0,0.0,7228.0,144.0,0.0,0.0
157,OV_1,MAIN_1,9519,39.663,9519,0,0,0,0,0.0,547.979999962854,39.8689,548.931899962615,39.8685,39.6625,0.9519,0.0,0.9519,148.9319,0.1031,0,0.0,0,0,0.0,0.0,9519.0,190.0,0.0,0.0
157,OV_2,MAIN_2,7171,29.879,7171,0,0,0,0,0.0,413.25749997157004,30.067,413.97459997139003,30.0667,29.8792,0.7171,0.0,0.7171,113.9746,0.0845,0,0.0,0,0,0.0,0.0,7171.0,143.0,0.0,0.0
157,OV_3,MAIN_3,7310,30.458,7310,0,0,0,0,0.0,413.2170999715802,30.0641,413.9480999713967,30.0648,30.4583,0.731,0.0,0.731,113.9481,0.082,0,0.0,0,0,0.0,0.0,7310.0,146.0,0.0,0.0
158,OV_1,MAIN_1,9644,40.183,9644,0,0,0,0,0.0,548.931899962615,39.8685,549.896299962373,39.8691,40.1833,0.9644,0.0,0.9644,149.8963,0.1031,0,0.0,0,0,0.0,0.0,9644.0,192.0,0.0,0.0
158,OV_2,MAIN_2,7306,30.442,7306,0,0,0,0,0.0,413.97459997139003,30.0667,414.70519997120664,30.0673,30.4417,0.7306,0.0,0.7306,114.7052,0.0845,0,0.0,0,0,0.0,0.0,7306.0,146.0,0.0,0.0
158,OV_3,MAIN_3,7050,29.375,7050,0,0,0,0,0.0,413.9480999713967,30.0648,414.6530999712197,30.0636,29.375,0.705,0.0,0.705,114.6531,0.082,0,0.0,0,0,0.0,0.0,7050.0,141.0,0.0,0.0
159,OV_1,MAIN_1,9437,39.321,9437,0,0,0,0,0.0,549.896299962373,39.8691,550.8399999621361,39.8681,39.3208,0.9437,0.0,0.9437,150.84,0.1031,0,0.0,0,0,0.0,0.0,9437.0,188.0,0.0,0.0
159,OV_2,MAIN_2,7137,29.738,7137,0,0,0,0,0.0,414.70519997120664,30.0673,415.4188999710275,30.0668,29.7375,0.7137,0.0,0.7137,115.4189,0.0845,0,0.0,0,0,0.0,0.0,7137.0,142.0,0.0,0.0
159,OV_3,MAIN_3,7426,30.942,7426,0,0,0,0,0.0,414.6530999712197,30.0636,415.3956999710333,30.0651,30.9417,0.7426,0.0,0.7426,115.3957,0.082,0,0.0,0,0,0.0,0.0,7426.0,148.0,0.0,0.0
160,OV_1,MAIN_1,9655,40.229,9655,0,0,0,0,0.0,550.8399999621361,39.8681,551.8054999618937,39.8688,40.2292,0.9655,0.0,0.9655,151.8055,0.1031,0,0.0,0,0,0.0,0.0,9655.0,193.0,0.0,0.0
160,OV_2,MAIN_2,7143,29.762,7143,0,0,0,0,0.0,415.4188999710275,30.0668,416.1331999708482,30.0662,29.7625,0.7143,0.0,0.7143,116.1332,0.0845,0,0.0,0,0,0.0,0.0,7143.0,142.0,0.0,0.0
160,OV_3,MAIN_3,7202,30.008,7202,0,0,0,0,0.0,415.3956999710333,30.0651,416.1158999708525,30.065,30.0083,0.7202,0.0,0.7202,116.1159,0.082,0,0.0,0,0,0.0,0.0,7202.0,144.0,0.0,0.0
161,OV_1,MAIN_1,9617,40.071,9617,0,0,0,0,0.0,551.8054999618937,39.8688,552.7671999616523,39.8691,40.0708,0.9617,0.0,0.9617,152.7672,0.1031,0,0.0,0,0,0.0,0.0,9617.0,192.0,0.0,0.0
161,OV_2,MAIN_2,7177,29.904,7177,0,0,0,0,0.0,416.1331999708482,30.0662,416.850899970668,30.066,29.9042,0.7177,0.0,0.7177,116.8509,0.0845,0,0.0,0,0,0.0,0.0,7177.0,143.0,0.0,0.0
161,OV_3,MAIN_3,7206,30.025,7206,0,0,0,0,0.0,416.1158999708525,30.065,416.83649997067164,30.0649,30.025,0.7206,0.0,0.7206,116.8365,0.082,0,0.0,0,0,0.0,0.0,7206.0,144.0,0.0,0.0
162,OV_1,MAIN_1,9623,40.096,9623,0,0,0,0,0.0,552.7671999616523,39.8691,553.7294999614107,39.8695,40.0958,0.9623,0.0,0.9623,153.7295,0.1031,0,0.0,0,0,0.0,0.0,9623.0,192.0,0.0,0.0
162,OV_2,MAIN_2,7081,29.504,7081,0,0,0,0,0.0,416.850899970668,30.066,417.5589999704903,30.065,29.5042,0.7081,0.0,0.7081,117.559,0.0845,0,0.0,0,0,0.0,0.0,7081.0,141.0,0.0,0.0
162,OV_3,MAIN_3,7296,30.4,7296,0,0,0,0,0.0,416.83649997067164,30.0649,417.5660999704885,30.0655,30.4,0.7296,0.0,0.7296,117.5661,0.082,0,0.0,0,0,0.0,0.0,7296.0,145.0,0.0,0.0
163,OV_1,MAIN_1,9548,39.783,9548,0,0,0,0,0.0,553.7294999614107,39.8695,554.6842999611711,39.8694,39.7833,0.9548,0.0,0.9548,154.6843,0.1031,0,0.0,0,0,0.0,0.0,9548.0,190.0,0.0,0.0
163,OV_2,MAIN_2,7250,30.208,7250,0,0,0,0,0.0,417.5589999704903,30.065,418.2839999703083,30.0652,30.2083,0.725,0.0,0.725,118.284,0.0845,0,0.0,0,0,0.0,0.0,7250.0,145.0,0.0,0.0
163,OV_3,MAIN_3,7202,30.008,7202,0,0,0,0,0.0,417.5660999704885,30.0655,418.2862999703077,30.0654,30.0083,0.7202,0.0,0.7202,118.2863,0.082,0,0.0,0,0,0.0,0.0,7202.0,144.0,0.0,0.0
164,OV_1,MAIN_1,9744,40.6,9744,0,0,0,0,0.0,554.6842999611711,39.8694,555.6586999609265,39.8706,40.6,0.9744,0.0,0.9744,155.6587,0.1031,0,0.0,0,0,0.0,0.0,9744.0,194.0,0.0,0.0
164,OV_2,MAIN_2,7180,29.917,7180,0,0,0,0,0.0,418.2839999703083,30.0652,419.00199997012805,30.065,29.9167,0.718,0.0,0.718,119.002,0.0845,0,0.0,0,0,0.0,0.0,7180.0,143.0,0.0,0.0
164,OV_3,MAIN_3,7076,29.483,7076,0,0,0,0,0.0,418.2862999703077,30.0654,418.9938999701301,30.0644,29.4833,0.7076,0.0,0.7076,118.9939,0.082,0,0.0,0,0,0.0,0.0,7076.0,141.0,0.0,0.0
165,OV_1,MAIN_1,9752,40.633,9752,0,0,0,0,0.0,555.6586999609265,39.8706,556.6338999606817,39.8719,40.6333,0.9752,0.0,0.9752,156.6339,0.1031,0,0.0,0,0,0.0,0.0,9752.0,195.0,0.0,0.0
165,OV_2,MAIN_2,7188,29.95,7188,0,0,0,0,0.0,419.00199997012805,30.065,419.7207999699476,30.0648,29.95,0.7188,0.0,0.7188,119.7208,0.0845,0,0.0,0,0,0.0,0.0,7188.0,143.0,0.0,0.0
165,OV_3,MAIN_3,7060,29.417,7060,0,0,0,0,0.0,418.9938999701301,30.0644,419.69989996995287,30.0633,29.4167,0.706,0.0,0.706,119.6999,0.082,0,0.0,0,0,0.0,0.0,7060.0,141.0,0.0,0.0
166,OV_1,MAIN_1,9581,39.921,9581,0,0,0,0,0.0,556.6338999606817,39.8719,557.5919999604412,39.872,39.9208,0.9581,0.0,0.9581,157.592,0.1031,0,0.0,0,0,0.0,0.0,9581.0,191.0,0.0,0.0
166,OV_2,MAIN_2,7186,29.942,7186,0,0,0,0,0.0,419.7207999699476,30.0648,420.43939996976724,30.0646,29.9417,0.7186,0.0,0.7186,120.4394,0.0845,0,0.0,0,0,0.0,0.0,7186.0,143.0,0.0,0.0
166,OV_3,MAIN_3,7233,30.137,7233,0,0,0,0,0.0,419.69989996995287,30.0633,420.4231999697713,30.0634,30.1375,0.7233,0.0,0.7233,120.4232,0.082,0,0.0,0,0,0.0,0.0,7233.0,144.0,0.0,0.0
167,OV_1,MAIN_1,9588,39.95,9588,0,0,0,0,0.0,557.5919999604412,39.872,558.5507999602005,39.8721,39.95,0.9588,0.0,0.9588,158.5508,0.1031,0,0.0,0,0,0.0,0.0,9588.0,191.0,0.0,0.0
167,OV_2,MAIN_2,7208,30.033,7208,0,0,0,0,0.0,420.43939996976724,30.0646,421.1601999695863,30.0645,30.0333,0.7208,0.0,0.7208,121.1602,0.0845,0,0.0,0,0,0.0,0.0,7208.0,144.0,0.0,0.0
167,OV_3,MAIN_3,7204,30.017,7204,0,0,0,0,0.0,420.4231999697713,30.0634,421.14359996959047,30.0633,30.0167,0.7204,0.0,0.7204,121.1436,0.082,0,0.0,0,0,0.0,0.0,7204.0,144.0,0.0,0.0
168,OV_1,MAIN_1,9484,39.517,9484,0,0,0,0,0.0,558.5507999602005,39.8721,559.4991999599624,39.8715,39.5167,0.9484,0.0,0.9484,159.4992,0.1031,0,0.0,0,0,0.0,0.0,9484.0,189.0,0.0,0.0
168,OV_2,MAIN_2,7359,30.662,7359,0,0,0,0,0.0,421.1601999695863,30.0645,421.8960999694016,30.0655,30.6625,0.7359,0.0,0.7359,121.8961,0.0845,0,0.0,0,0,0.0,0.0,7359.0,147.0,0.0,0.0
168,OV_3,MAIN_3,7157,29.821,7157,0,0,0,0,0.0,421.14359996959047,30.0633,421.8592999694108,30.0629,29.8208,0.7157,0.0,0.7157,121.8593,0.082,0,0.0,0,0,0.0,0.0,7157.0,143.0,0.0,0.0
169,OV_1,MAIN_1,9430,39.292,9430,0,0,0,0,0.0,559.4991999599624,39.8715,560.4421999597257,39.8705,39.2917,0.943,0.0,0.943,160.4422,0.1031,0,0.0,0,0,0.0,0.0,9430.0,188.0,0.0,0.0
169,OV_2,MAIN_2,7296,30.4,7296,0,0,0,0,0.0,421.8960999694016,30.0655,422.62569996921843,30.0661,30.4,0.7296,0.0,0.7296,122.6257,0.0845,0,0.0,0,0,0.0,0.0,7296.0,145.0,0.0,0.0
169,OV_3,MAIN_3,7274,30.308,7274,0,0,0,0,0.0,421.8592999694108,30.0629,422.5866999692282,30.0633,30.3083,0.7274,0.0,0.7274,122.5867,0.082,0,0.0,0,0,0.0,0.0,7274.0,145.0,0.0,0.0
170,OV_1,MAIN_1,9559,39.829,9559,0,0,0,0,0.0,560.4421999597257,39.8705,561.3980999594858,39.8705,39.8292,0.9559,0.0,0.9559,161.3981,0.1031,0,0.0,0,0,0.0,0.0,9559.0,191.0,0.0,0.0
170,OV_2,MAIN_2,7240,30.167,7240,0,0,0,0,0.0,422.62569996921843,30.0661,423.3496999690367,30.0663,30.1667,0.724,0.0,0.724,123.3497,0.0845,0,0.0,0,0,0.0,0.0,7240.0,144.0,0.0,0.0
170,OV_3,MAIN_3,7201,30.004,7201,0,0,0,0,0.0,422.5866999692282,30.0633,423.30679996904746,30.0632,30.0042,0.7201,0.0,0.7201,123.3068,0.082,0,0.0,0,0,0.0,0.0,7201.0,144.0,0.0,0.0
171,OV_1,MAIN_1,9663,40.263,9663,0,0,0,0,0.0,561.3980999594858,39.8705,562.3643999592432,39.8711,40.2625,0.9663,0.0,0.9663,162.3644,0.1031,0,0.0,0,0,0.0,0.0,9663.0,193.0,0.0,0.0
171,OV_2,MAIN_2,7243,30.179,7243,0,0,0,0,0.0,423.3496999690367,30.0663,424.0739999688549,30.0665,30.1792,0.7243,0.0,0.7243,124.074,0.0845,0,0.0,0,0,0.0,0.0,7243.0,144.0,0.0,0.0
171,OV_3,MAIN_3,7094,29.558,7094,0,0,0,0,0.0,423.30679996904746,30.0632,424.0161999688694,30.0624,29.5583,0.7094,0.0,0.7094,124.0162,0.082,0,0.0,0,0,0.0,0.0,7094.0,141.0,0.0,0.0
172,OV_1,MAIN_1,9598,39.992,9598,0,0,0,0,0.0,562.3643999592432,39.8711,563.3241999590023,39.8713,39.9917,0.9598,0.0,0.9598,163.3242,0.1031,0,0.0,0,0,0.0,0.0,9598.0,191.0,0.0,0.0
172,OV_2,MAIN_2,7228,30.117,7228,0,0,0,0,0.0,424.0739999688549,30.0665,424.79679996867344,30.0666,30.1167,0.7228,0.0,0.7228,124.7968,0.0845,0,0.0,0,0,0.0,0.0,7228.0,144.0,0.0,0.0
172,OV_3,MAIN_3,7174,29.892,7174,0,0,0,0,0.0,424.0161999688694,30.0624,424.7335999686893,30.0621,29.8917,0.7174,0.0,0.7174,124.7336,0.082,0,0.0,0,0,0.0,0.0,7174.0,143.0,0.0,0.0
173,OV_1,MAIN_1,9572,39.883,9572,0,0,0,0,0.0,563.3241999590023,39.8713,564.281399958762,39.8714,39.8833,0.9572,0.0,0.9572,164.2814,0.1031,0,0.0,0,0,0.0,0.0,9572.0,191.0,0.0,0.0
173,OV_2,MAIN_2,7129,29.704,7129,0,0,0,0,0.0,424.79679996867344,30.0666,425.5096999684945,30.0659,29.7042,0.7129,0.0,0.7129,125.5097,0.0845,0,0.0,0,0,0.0,0.0,7129.0,142.0,0.0,0.0
173,OV_3,MAIN_3,7299,30.412,7299,0,0,0,0,0.0,424.7335999686893,30.0621,425.4634999685061,30.0627,30.4125,0.7299,0.0,0.7299,125.4635,0.082,0,0.0,0,0,0.0,0.0,7299.0,145.0,0.0,0.0
174,OV_1,MAIN_1,9541,39.754,9541,0,0,0,0,0.0,564.281399958762,39.8714,565.2354999585225,39.8712,39.7542,0.9541,0.0,0.9541,165.2355,0.1031,0,0.0,0,0,0.0,0.0,9541.0,190.0,0.0,0.0
174,OV_2,MAIN_2,7297,30.404,7297,0,0,0,0,0.0,425.5096999684945,30.0659,426.2393999683113,30.0665,30.4042,0.7297,0.0,0.7297,126.2394,0.0845,0,0.0,0,0,0.0,0.0,7297.0,145.0,0.0,0.0
174,OV_3,MAIN_3,7162,29.842,7162,0,0,0,0,0.0,425.4634999685061,30.0627,426.1796999683263,30.0623,29.8417,0.7162,0.0,0.7162,126.1797,0.082,0,0.0,0,0,0.0,0.0,7162.0,143.0,0.0,0.0
175,OV_1,MAIN_1,9619,40.079,9619,0,0,0,0,0.0,565.2354999585225,39.8712,566.197399958281,39.8715,40.0792,0.9619,0.0,0.9619,166.1974,0.1031,0,0.0,0,0,0.0,0.0,9619.0,192.0,0.0,0.0
175,OV_2,MAIN_2,7201,30.004,7201,0,0,0,0,0.0,426.2393999683113,30.0665,426.95949996813056,30.0664,30.0042,0.7201,0.0,0.7201,126.9595,0.0845,0,0.0,0,0,0.0,0.0,7201.0,144.0,0.0,0.0
175,OV_3,MAIN_3,7180,29.917,7180,0,0,0,0,0.0,426.1796999683263,30.0623,426.89769996814607,30.0621,29.9167,0.718,0.0,0.718,126.8977,0.082,0,0.0,0,0,0.0,0.0,7180.0,143.0,0.0,0.0
176,OV_1,MAIN_1,9569,39.871,9569,0,0,0,0,0.0,566.197399958281,39.8715,567.1542999580408,39.8715,39.8708,0.9569,0.0,0.9569,167.1543,0.1031,0,0.0,0,0,0.0,0.0,9569.0,191.0,0.0,0.0
176,OV_2,MAIN_2,7171,29.879,7171,0,0,0,0,0.0,426.95949996813056,30.0664,427.67659996795055,30.0661,29.8792,0.7171,0.0,0.7171,127.6766,0.0845,0,0.0,0,0,0.0,0.0,7171.0,143.0,0.0,0.0
176,OV_3,MAIN_3,7260,30.25,7260,0,0,0,0,0.0,426.89769996814607,30.0621,427.62369996796383,30.0624,30.25,0.726,0.0,0.726,127.6237,0.082,0,0.0,0,0,0.0,0.0,7260.0,145.0,0.0,0.0
177,OV_1,MAIN_1,9583,39.929,9583,0,0,0,0,0.0,567.1542999580408,39.8715,568.1125999578003,39.8716,39.9292,0.9583,0.0,0.9583,168.1126,0.1031,0,0.0,0,0,0.0,0.0,9583.0,191.0,0.0,0.0
177,OV_2,MAIN_2,7225,30.104,7225,0,0,0,0,0.0,427.67659996795055,30.0661,428.3990999677692,30.0662,30.1042,0.7225,0.0,0.7225,128.3991,0.0845,0,0.0,0,0,0.0,0.0,7225.0,144.0,0.0,0.0
177,OV_3,MAIN_3,7192,29.967,7192,0,0,0,0,0.0,427.62369996796383,30.0624,428.3428999677833,30.0622,29.9667,0.7192,0.0,0.7192,128.3429,0.082,0,0.0,0,0,0.0,0.0,7192.0,143.0,0.0,0.0
178,OV_1,MAIN_1,9540,39.75,9540,0,0,0,0,0.0,568.1125999578003,39.8716,569.0665999575608,39.8714,39.75,0.954,0.0,0.954,169.0666,0.1031,0,0.0,0,0,0.0,0.0,9540.0,190.0,0.0,0.0
178,OV_2,MAIN_2,7290,30.375,7290,0,0,0,0,0.0,428.3990999677692,30.0662,429.1280999675862,30.0667,30.375,0.729,0.0,0.729,129.1281,0.0845,0,0.0,0,0,0.0,0.0,7290.0,145.0,0.0,0.0
178,OV_3,MAIN_3,7170,29.875,7170,0,0,0,0,0.0,428.3428999677833,30.0622,429.0598999676033,30.0619,29.875,0.717,0.0,0.717,129.0599,0.082,0,0.0,0,0,0.0,0.0,7170.0,143.0,0.0,0.0
179,OV_1,MAIN_1,9405,39.188,9405,0,0,0,0,0.0,569.0665999575608,39.8714,570.0070999573247,39.8703,39.1875,0.9405,0.0,0.9405,170.0071,0.1031,0,0.0,0,0,0.0,0.0,9405.0,188.0,0.0,0.0
179,OV_2,MAIN_2,7309,30.454,7309,0,0,0,0,0.0,429.1280999675862,30.0667,429.8589999674027,30.0673,30.4542,0.7309,0.0,0.7309,129.859,0.0845,0,0.0,0,0,0.0,0.0,7309.0,146.0,0.0,0.0
179,OV_3,MAIN_3,7286,30.358,7286,0,0,0,0,0.0,429.0598999676033,30.0619,429.7884999674204,30.0624,30.3583,0.7286,0.0,0.7286,129.7885,0.082,0,0.0,0,0,0.0,0.0,7286.0,145.0,0.0,0.0
180,OV_1,MAIN_1,9640,40.167,9640,0,0,0,0,0.0,570.0070999573247,39.8703,570.9710999570827,39.8708,40.1667,0.964,0.0,0.964,170.9711,0.1031,0,0.0,0,0,0.0,0.0,9640.0,192.0,0.0,0.0
180,OV_2,MAIN_2,7278,30.325,7278,0,0,0,0,0.0,429.8589999674027,30.0673,430.58679996722003,30.0678,30.325,0.7278,0.0,0.7278,130.5868,0.0845,0,0.0,0,0,0.0,0.0,7278.0,145.0,0.0,0.0
180,OV_3,MAIN_3,7082,29.508,7082,0,0,0,0,0.0,429.7884999674204,30.0624,430.49669996724265,30.0615,29.5083,0.7082,0.0,0.7082,130.4967,0.082,0,0.0,0,0,0.0,0.0,7082.0,141.0,0.0,0.0
181,OV_1,MAIN_1,9537,39.737,9537,0,0,0,0,0.0,570.9710999570827,39.8708,571.9247999568433,39.8705,39.7375,0.9537,0.0,0.9537,171.9248,0.1031,0,0.0,0,0,0.0,0.0,9537.0,190.0,0.0,0.0
181,OV_2,MAIN_2,7254,30.225,7254,0,0,0,0,0.0,430.58679996722003,30.0678,431.31219996703794,30.068,30.225,0.7254,0.0,0.7254,131.3122,0.0845,0,0.0,0,0,0.0,0.0,7254.0,145.0,0.0,0.0
181,OV_3,MAIN_3,7209,30.038,7209,0,0,0,0,0.0,430.49669996724265,30.0615,431.2175999670617,30.0614,30.0375,0.7209,0.0,0.7209,131.2176,0.082,0,0.0,0,0,0.0,0.0,7209.0,144.0,0.0,0.0
182,OV_1,MAIN_1,9505,39.604,9505,0,0,0,0,0.0,571.9247999568433,39.8705,572.8752999566047,39.8701,39.6042,0.9505,0.0,0.9505,172.8753,0.1031,0,0.0,0,0,0.0,0.0,9505.0,190.0,0.0,0.0
182,OV_2,MAIN_2,7284,30.35,7284,0,0,0,0,0.0,431.31219996703794,30.068,432.0405999668551,30.0685,30.35,0.7284,0.0,0.7284,132.0406,0.0845,0,0.0,0,0,0.0,0.0,7284.0,145.0,0.0,0.0
182,OV_3,MAIN_3,7211,30.046,7211,0,0,0,0,0.0,431.2175999670617,30.0614,431.9386999668807,30.0614,30.0458,0.7211,0.0,0.7211,131.9387,0.082,0,0.0,0,0,0.0,0.0,7211.0,144.0,0.0,0.0
183,OV_1,MAIN_1,9583,39.929,9583,0,0,0,0,0.0,572.8752999566047,39.8701,573.8335999563642,39.8702,39.9292,0.9583,0.0,0.9583,173.8336,0.1031,0,0.0,0,0,0.0,0.0,9583.0,191.0,0.0,0.0
183,OV_2,MAIN_2,7312,30.467,7312,0,0,0,0,0.0,432.0405999668551,30.0685,432.77179996667155,30.0692,30.4667,0.7312,0.0,0.7312,132.7718,0.0845,0,0.0,0,0,0.0,0.0,7312.0,146.0,0.0,0.0
183,OV_3,MAIN_3,7105,29.604,7105,0,0,0,0,0.0,431.9386999668807,30.0614,432.6491999667023,30.0606,29.6042,0.7105,0.0,0.7105,132.6492,0.082,0,0.0,0,0,0.0,0.0,7105.0,142.0,0.0,0.0
184,OV_1,MAIN_1,9500,39.583,9500,0,0,0,0,0.0,573.8335999563642,39.8702,574.7835999561257,39.8697,39.5833,0.95,0.0,0.95,174.7836,0.1031,0,0.0,0,0,0.0,0.0,9500.0,190.0,0.0,0.0
184,OV_2,MAIN_2,7131,29.712,7131,0,0,0,0,0.0,432.77179996667155,30.0692,433.48489996649255,30.0686,29.7125,0.7131,0.0,0.7131,133.4849,0.0845,0,0.0,0,0,0.0,0.0,7131.0,142.0,0.0,0.0
184,OV_3,MAIN_3,7369,30.704,7369,0,0,0,0,0.0,432.6491999667023,30.0606,433.38609996651735,30.0617,30.7042,0.7369,0.0,0.7369,133.3861,0.082,0,0.0,0,0,0.0,0.0,7369.0,147.0,0.0,0.0
185,OV_1,MAIN_1,9526,39.692,9526,0,0,0,0,0.0,574.7835999561257,39.8697,575.7361999558866,39.8694,39.6917,0.9526,0.0,0.9526,175.7362,0.1031,0,0.0,0,0,0.0,0.0,9526.0,190.0,0.0,0.0
185,OV_2,MAIN_2,7200,30.0,7200,0,0,0,0,0.0,433.48489996649255,30.0686,434.2048999663118,30.0685,30.0,0.72,0.0,0.72,134.2049,0.0845,0,0.0,0,0,0.0,0.0,7200.0,144.0,0.0,0.0
185,OV_3,MAIN_3,7274,30.308,7274,0,0,0,0,0.0,433.38609996651735,30.0617,434.11349996633476,30.0621,30.3083,0.7274,0.0,0.7274,134.1135,0.082,0,0.0,0,0,0.0,0.0,7274.0,145.0,0.0,0.0
186,OV_1,MAIN_1,9554,39.808,9554,0,0,0,0,0.0,575.7361999558866,39.8694,576.6915999556468,39.8693,39.8083,0.9554,0.0,0.9554,176.6916,0.1031,0,0.0,0,0,0.0,0.0,9554.0,191.0,0.0,0.0
186,OV_2,MAIN_2,7309,30.454,7309,0,0,0,0,0.0,434.2048999663118,30.0685,434.93579996612834,30.0691,30.4542,0.7309,0.0,0.7309,134.9358,0.0845,0,0.0,0,0,0.0,0.0,7309.0,146.0,0.0,0.0
186,OV_3,MAIN_3,7137,29.738,7137,0,0,0,0,0.0,434.11349996633476,30.0621,434.8271999661556,30.0616,29.7375,0.7137,0.0,0.7137,134.8272,0.082,0,0.0,0,0,0.0,0.0,7137.0,142.0,0.0,0.0
187,OV_1,MAIN_1,9465,39.438,9465,0,0,0,0,0.0,576.6915999556468,39.8693,577.6380999554092,39.8686,39.4375,0.9465,0.0,0.9465,177.6381,0.1031,0,0.0,0,0,0.0,0.0,9465.0,189.0,0.0,0.0
187,OV_2,MAIN_2,7278,30.325,7278,0,0,0,0,0.0,434.93579996612834,30.0691,435.66359996594565,30.0695,30.325,0.7278,0.0,0.7278,135.6636,0.0845,0,0.0,0,0,0.0,0.0,7278.0,145.0,0.0,0.0
187,OV_3,MAIN_3,7257,30.238,7257,0,0,0,0,0.0,434.8271999661556,30.0616,435.55289996597344,30.0619,30.2375,0.7257,0.0,0.7257,135.5529,0.082,0,0.0,0,0,0.0,0.0,7257.0,145.0,0.0,0.0
188,OV_1,MAIN_1,9611,40.046,9611,0,0,0,0,0.0,577.6380999554092,39.8686,578.5991999551679,39.8689,40.0458,0.9611,0.0,0.9611,178.5992,0.1031,0,0.0,0,0,0.0,0.0,9611.0,192.0,0.0,0.0
188,OV_2,MAIN_2,7251,30.212,7251,0,0,0,0,0.0,435.66359996594565,30.0695,436.38869996576364,30.0698,30.2125,0.7251,0.0,0.7251,136.3887,0.0845,0,0.0,0,0,0.0,0.0,7251.0,145.0,0.0,0.0
188,OV_3,MAIN_3,7138,29.742,7138,0,0,0,0,0.0,435.55289996597344,30.0619,436.26669996579426,30.0613,29.7417,0.7138,0.0,0.7138,136.2667,0.082,0,0.0,0,0,0.0,0.0,7138.0,142.0,0.0,0.0
189,OV_1,MAIN_1,9530,39.708,9530,0,0,0,0,0.0,578.5991999551679,39.8689,579.5521999549287,39.8686,39.7083,0.953,0.0,0.953,179.5522,0.1031,0,0.0,0,0,0.0,0.0,9530.0,190.0,0.0,0.0
189,OV_2,MAIN_2,7254,30.225,7254,0,0,0,0,0.0,436.38869996576364,30.0698,437.11409996558154,30.07,30.225,0.7254,0.0,0.7254,137.1141,0.0845,0,0.0,0,0,0.0,0.0,7254.0,145.0,0.0,0.0
189,OV_3,MAIN_3,7216,30.067,7216,0,0,0,0,0.0,436.26669996579426,30.0613,436.9882999656131,30.0614,30.0667,0.7216,0.0,0.7216,136.9883,0.082,0,0.0,0,0,0.0,0.0,7216.0,144.0,0.0,0.0
190,OV_1,MAIN_1,9507,39.612,9507,0,0,0,0,0.0,579.5521999549287,39.8686,580.5028999546901,39.8682,39.6125,0.9507,0.0,0.9507,180.5029,0.1031,0,0.0,0,0,0.0,0.0,9507.0,190.0,0.0,0.0
190,OV_2,MAIN_2,7318,30.492,7318,0,0,0,0,0.0,437.11409996558154,30.07,437.84589996539785,30.0707,30.4917,0.7318,0.0,0.7318,137.8459,0.0845,0,0.0,0,0,0.0,0.0,7318.0,146.0,0.0,0.0
190,OV_3,MAIN_3,7175,29.896,7175,0,0,0,0,0.0,436.9882999656131,30.0614,437.705799965433,30.0611,29.8958,0.7175,0.0,0.7175,137.7058,0.082,0,0.0,0,0,0.0,0.0,7175.0,143.0,0.0,0.0
